_id,stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
886,PiEeyUSk,Ec Nagar,Ec Nagar,17.45919427,78.5990426,EC NAGAR twd Cherlapally
887,9T84PzhC,Ec Nagar,Ec Nagar,17.4591494,78.5990265,EC NAGAR twd Mallapur
888,2TAxnGhR,Ganesh Temple Kaman Cherlapally,Ganesh Temple Kaman Cherlapally,17.45896007,78.59519901,GANESH KAMAAN twd Mallapur
889,JsM4aJsN,Cherlapally Phase 1,Cherlapally Phase 1,17.45942316,78.59071434,PHASE 1 twd Mallapur
890,ypgflX0a,Hcl,Hcl,17.45524356,78.58147412,HCL X ROAD twd Mallapur
891,ZC9cuPhg,Ashoknagar-Mallapur,Ashoknagar-Mallapur,17.45,78.581,ASHOK NAGAR twd Uppal
892,bxqlmPtU,Nfc X Roads,Nfc X Roads,17.4482646,78.57538953,NFC X Road twd Mallapur
893,YAQJf9bd,Noma Function Hall,Noma Function Hall,17.44698519,78.5722822,NOMA twd Habsiguda
894,f6oeVXYR,Mallapur Village,Mallapur Village,17.44483322,78.56734961,MALLAPUR twd Tarnaka
895,vFTKha5O,Janapriya - Mallapur,Janapriya - Mallapur,17.44214897,78.5660883,JANAPRIYA twd Uppal
896,6R4ISSCd,Nacharam X Road,Nacharam X Road,17.43312488,78.55464408,NACHARAM X Rd twd Tarnaka
897,1tPdniFT,Nacharam,Nacharam,17.42783534,78.55093315,NACHARAM Village twd Secunderabad
898,Zlg504xr,Barkatpura,Barkatpura,17.39231371,78.50115202,BARKATPURA Bus Depot
899,zI0YQHC7,Barkatpura,Barkatpura,17.39400234,78.49834182,BARKATPURA twd Koti
900,WmzuokM6,Kachiguda X Roads,Kachiguda X Roads,17.39069285,78.48937511,KACHIGUDA X Road twd Koti
901,nQotD9EE,Goshamahal,Goshamahal,17.38383299,78.47415089,GOSHAMAHAL twd Mehdipatnam
902,bBZgUon7,Darusalam,Darusalam,17.38281423,78.46528888,DARUSALAM twd MP
903,lGyB3RaU,Bhoiguda Kaman,Bhoiguda Kaman,17.3828121,78.4604281,BHOIGUDA Kaman twd Mehdipatnam
904,X5rrIKse,Seethrambagh,Seethrambagh,17.38516701,78.45814783,SEETHARAMBAGH twd Mehdipatnam
905,EcYAl4Um,Mallepally,Mallepally,17.38919052,78.45457999,MALLEPALLY twd Mehdipatnam
906,8i0N6xJd,Asifnagar,Asifnagar,17.38987313,78.45160397,ASIFNAGAR twd Mehdipatnam
907,y2CUeob7,Nanal Nagar,Nanal Nagar,17.39607053,78.42676147,NANAL Nagar twd Shaikpet
908,cra7QW2M,Khajaguda X Road,Khajaguda X Road,17.42247013,78.38180646,KHAJAGUDA X ROAD twd Nanakramguda
909,YWIdVc49,Lanco Hills,Lanco Hills,17.418,78.3703,LANCO HILLS twd Goulidoddi
910,pGxe0Sf7,Khajaguda,Khajaguda,17.41787575,78.36730846,KHAJAGUDA twd Gowlidoddi
911,3wPoHTH2,Nanakramguda,Nanakramguda,17.41948116,78.35451599,NANAKRAMGUDA twd Wipro
912,CvwKMs0N,Wipro Circle,Wipro Circle,17.42762385,78.3417864,WIPRO Circle twd Gar Kokapet
913,W9CokUTo,Q City,Q City,17.42660948,78.33153114,Q CITY twd Gowlidoddy
914,Sm2dyUa2,Gowli Doddi,Gowli Doddi,17.42986209,78.32432002,GOWLIDODDY twd Gopanpally
915,hHMjjlFQ,Gopanpally,Gopanpally,17.45325336,78.30616928,GOPANPALLY twd Lingampally
916,kwLW4s15,Gopanpally X Roads,Gopanpally X Roads,17.4462399,78.30675892,GOPANPALLY X Roads twd Kollur
917,bAPeQYQ7,Mile Stone,Mile Stone,17.46206632,78.30813823,APARNA Apartments twd Lingapally
918,p3yCm2Vh,Mile Stone,Mile Stone,17.47017654,78.30986104,CITIZEN Hospital twd Lingampally
919,FGOQybzG,Nallagandla,Nallagandla,17.47752707,78.30663084,NALLAGANDLA twd Lingampally
920,tDEWS7qE,Nallagandla,Nallagandla,17.47749526,78.30721966,NALLAGANDLA twd Mehdipatnam
921,ABGhGnqx,Mile Stone,Mile Stone,17.47034734,78.30997954,CITIZEN Hospital twd Mehdipatnam
922,IEXcXmyz,Mile Stone,Mile Stone,17.46192809,78.30827239,APARNA Apartments twd Mehdipatnam
923,nqEYN6Uu,Mile Stone,Mile Stone,17.45336545,78.30631975,GOPANPALLY twd Mehdipatnam
924,1dFyOc5w,Gopanpally X Roads,Gopanpally X Roads,17.44589371,78.30749854,GOPANPALLY X Roads twd Mehdipatnam
925,spVMAJCg,Gowli Doddi,Gowli Doddi,17.4297373,78.32467541,GOWLIDODDY twd Mehidipatnam
926,MyeZootB,Q City,Q City,17.4267131,78.33156198,Q CITY twd Mp
927,xiDNKOoD,Wipro Circle,Wipro Circle,17.42619365,78.34065199,WIPRO Circle twd Gachibowli
928,7WZ1aaAI,Khajaguda,Khajaguda,17.41800952,78.36729839,KHAJAGUDA twd Mehidipatnam
929,3LZ21Nh6,Lanco Hills,Lanco Hills,17.41824758,78.3704728,LANCO HILLS twd Mehidipatnam
930,CuYaOmG2,Asifnagar,Asifnagar,17.39002198,78.45184812,ASIFNAGAR twd Masabtank
931,BzhlypU0,Seethrambagh,Seethrambagh,17.38521522,78.45825076,SEETHARAMBAGH twd Nampally
932,90Ixzm5e,Mallepally,Mallepally,17.38928061,78.4548889,MALLEPALLY twd Masabtank
933,SyAFFhpz,Bhoiguda Kaman,Bhoiguda Kaman,17.38290382,78.46051454,BHOIGUDA Kaman twd Nampally
934,Gs4zNvFT,Darusalam,Darusalam,17.38327255,78.4659326,DARUSALLAM twd Nampally
935,RZ6oSgtY,Secunderabad,Secunderabad,17.43692496,78.50524949,SECUNDERABAD twd ECIL
936,wkqXnQtG,Omkar Nagar,Omkar Nagar,17.337184,78.550306,OMKAR NAGAR twd Ibrahimpatnam
937,SR8fs7TH,Santhoshi Matha Temple-Hasthinapuram North,Santhoshi Matha Temple-Hasthinapuram North,17.33230158,78.55297029,SANTHOSH MATHA TEMPLE twd Ibrahimpatnam
938,wELAag5b,Hastinapur,Hastinapur,17.3269198,78.55642501,HASTINAPUR Naveena College twd Ibrahimpatnam
939,rIYonRH8,Sagar Complex,Sagar Complex,17.313,78.563557,SAGAR Complex twd Ibrahimpatnam
940,InPIS0f2,Katta Mysamma,Katta Mysamma,17.29182715,78.58711479,YAMJAL KATTA MAISAMMA twd Ibrahimpatnam
941,IBjfvmSP,Sathireddy Garden,Sathireddy Garden,17.27962623,78.58724354,ROKKAM SATHI REDDY GARDEN twd  Ibrahimpatnam
942,gw9FCBOl,Sri Indu College,Sri Indu College,17.21381852,78.61122241,SRI INDU COLLEGE twd Ibrahimpatnam
943,ysfhkpHS,Ibrahimpatnam Old Bus Station,Ibrahimpatnam Old Bus Station,17.1972156,78.65003408,IBP Old Bus Stand
944,hy9XDQtt,Khanapur X Roads,Khanapur X Roads,17.17536817,78.65471721,KANAPUR X Road twd Mall
945,12jVZctl,Sri Indu College,Sri Indu College,17.21367247,78.61050101,SRI INDU COLLEGE twd MGBS
946,A1WvIo0L,Sathireddy Garden,Sathireddy Garden,17.2795955,78.58696463,ROKKAM SATHI REDDY GARDEN twd  Hyderabad
947,fbXMzuz9,Katta Mysamma,Katta Mysamma,17.29177082,78.58688146,YAMJAL KATTA MAISAMMA twd Hyderabad
948,s1ciYFx5,Hastinapur,Hastinapur,17.326891,78.556174,HASTINAPUR Naveena college twd LB Nagar
949,YKUfHmfJ,Santhoshi Matha Temple-Hasthinapuram North,Santhoshi Matha Temple-Hasthinapuram North,17.332662,78.552672,SANTHOSH MATHA TEMPLE twd Hyderabad
950,XciC9kAE,Omkar Nagar,Omkar Nagar,17.336996,78.550159,OMKAR NAGAR twd LB Nagar
951,jnhepcwu,Is Sadan,Is Sadan,17.35186212,78.50698916,IS SADAN twd Kalwakurthy
952,R8wJZ3RA,Pisal Banda,Pisal Banda,17.34051268,78.50236974,PISALBANDA twd Mehdipatnam
953,IiG9DB77,Barkas,Barkas,17.31745821,78.47965613,BARKAS twd Maheshwaram
954,Rc9wdOaA,Sadat Nagar,Sadat Nagar,17.29241755,78.47377113,SADATH NAGAR twd Maheswaram
955,qgFCxsYj,Jalpally X Rd,Jalpally X Rd,17.28311835,78.47183082,JALPALLY X Road twd Maheswaram
956,W6rYwrFr,Pahadi Shareef,Pahadi Shareef,17.271089,78.474293,PAHADI SHARIF twd RGIA
957,7qLVXCAF,Sheep Farm,Sheep Farm,17.25720138,78.47552395,SHEEP FARM twd Maheswaram
958,4jPGnvmh,Sardar Nagar,Sardar Nagar,17.23230045,78.47327918,SARDAR NAGAR twd Chandrayangutta
959,EQHXghba,Tukkuguda,Tukkuguda,17.208974,78.476849,TUKKUGUDA twd Kalwakurthy
960,SsBJkUmh,Imamguda-Mhrm,Imamguda-Mhrm,17.19279045,78.47517818,IMAMGUDA twd Amangal
961,G2jz20fO,Maheshwaram Gate,Maheshwaram Gate,17.17893527,78.47382903,MAHESHWARAM GATE twd Amangal
962,O77FG903,Lemur X Roads,Lemur X Roads,17.16431298,78.47683311,LEMURGATE twd Amangal
963,qUrxHWWg,Thummaloor-Gate,Thummaloor-Gate,17.13243042,78.47786743,TUMMALUR GATE twd Kalwakurthy
964,ZkCeyQwu,Rachloor-Gate,Rachloor-Gate,17.12442252,78.47711138,RACHLOOR Gate twd Kalwakurthy
965,3fKRWT8s,Gudur Gate,Gudur Gate,17.09219301,78.47457468,GUDUR GATE twd Amangal
966,pgNHfS46,Kandukur X Roads,Kandukur X Roads,17.07285166,78.47401024,KANDUKUR X ROAD twd Kalwakurthy
967,kHBvCa7Q,Nedunur X Road Bus Stop,Nedunur X Road Bus Stop,17.0558961,78.47335126,NEDUNUR X ROAD twd Kalwakurthy
968,CnfehgBU,Debbdaguda X Road,Debbdaguda X Road,17.02504571,78.492289,DEBBADAGUDA X Road twd Kalwakurthy
969,ImX0Gt2G,Mucherla X Road,Mucherla X Road,17.00989941,78.49800646,MUCHERLA X ROAD twd Kalwakurthy
970,MBkeYmMB,Kadthal-Rr,Kadthal-Rr,16.98566224,78.50180176,KADTHAL TWD Kalwakurthy
971,oxSHflbW,Kadthal Toll,Kadthal Toll,16.97051428,78.50782871,KADTHAL TOLLPLAZA twd Maisigandi
972,YvvDOaQi,Maisigandi,Maisigandi,16.95444447,78.51728216,MAISIGANDI twd Kalwakurthy
973,nxxL7DNs,Karkalpahad,Karkalpahad,16.92558466,78.52734547,KARKALPAHAD twd Kalwakurthy
974,5jOivZ4z,Konapur-Amangal,Konapur-Amangal,16.90166651,78.53077233,KONAPUR twd Kalwakurthy
975,8SKCwoNx,Vithaipalle,Vithaipalle,16.88332743,78.52916703,VITHAIPALLY twd Kalwakurthy
976,HpaEdwHS,Amangal,Amangal,16.84942376,78.53036597,AMANGAL twd Kalwakurthy
977,ijDmBeoe,Amangal,Amangal,16.84922355,78.53005351,AMANGAL Bus Station
978,CdD8QCGq,Vithaipalle,Vithaipalle,16.87763366,78.52913618,VITHAIPALLY twd Chandrayangutta
979,Yl6zRmEP,Konapur-Amangal,Konapur-Amangal,16.90169798,78.53074686,KONAPUR twd MGBS
980,EDzzNI7j,Karkalpahad,Karkalpahad,16.92565491,78.52727842,KARKALPAHAD twd Mgbs
981,88shEE44,Maisigandi,Maisigandi,16.95396758,78.51762816,MAISIGANDI twd MGBS
982,NO4rl0HZ,Kadthal Toll,Kadthal Toll,16.970404,78.50755,KADTHAL TOLLPLAZA twd Kdthal
983,KN6TFMTZ,Kadthal-Rr,Kadthal-Rr,16.9776065,78.50422271,THALAKONDAPAL KADTHAL twd MGBS
984,P1E54cxx,Debbdaguda X Road,Debbdaguda X Road,17.02497005,78.49223971,DEBBADAGUDA X Road twd Hyderabad
985,6Js4QCW9,Nedunur X Road Bus Stop,Nedunur X Road Bus Stop,17.05620445,78.47319737,NEDUNUR X ROAD twd Mgbs
986,fr73RYnn,Kandukur X Roads,Kandukur X Roads,17.07300268,78.47385587,KANDUKUR X ROAD twd MGBS
987,OpC9MtAI,Gudur Gate,Gudur Gate,17.09228302,78.47447812,GUDUR GATE twd Issadan
988,BZ6CNUv4,Thummaloor-Gate,Thummaloor-Gate,17.13257332,78.47769108,THUMMALUR GATE twd Chandrayangutta
989,S4XsHZ3h,Lemur X Roads,Lemur X Roads,17.16393866,78.47704768,LEMURGATE twd Issadan
990,pMMcgfkk,Maheshwaram Gate,Maheshwaram Gate,17.17887762,78.47366642,MAHESHWARAM GATE twd Tukkuguda
991,vIHj5Y8w,Imamguda-Mhrm,Imamguda-Mhrm,17.192,78.475,IMAMGUDA twd Issadan
992,DyTjB39h,Tukkuguda,Tukkuguda,17.20945902,78.47668155,TUKKUGUDA twd MGBS
993,IU64dNs3,Sheep Farm,Sheep Farm,17.24716943,78.47361177,SHEEP FARM AIRPORT ROAD twd Chandrayangutta
994,xqxkzh7P,Pahadi Shareef,Pahadi Shareef,17.27096164,78.47414285,PAHADI SHARIF twd Mgbs
995,nFCvT7lL,Jalpally X Rd,Jalpally X Rd,17.28337062,78.47160083,JALPALLY X Road twd Koti
996,Hp2X7QHz,Sadat Nagar,Sadat Nagar,17.29242395,78.47367993,SADAT NAGAR twd koti
997,3sRrB5c5,Barkas,Barkas,17.31738078,78.47958773,BARKAS twd MGBS
998,e6qOPEPv,Chinthalapally,Chinthalapally,16.84517784,78.49590361,CHINTHALAPALLI twd Midjil
999,cHoFZ03g,Khanapur-Thalakondapally,Khanapur-Thalakondapally,16.85439855,78.46602917,KHANAPUR twd Midjil
1000,HJSMWYtj,Venkatraopeta-Thalakondapally,Venkatraopeta-Thalakondapally,16.82897858,78.4529829,VENKATRAOPETA
1001,Tm4DSGUh,Gattu Ippalapalle,Gattu Ippalapalle,16.79763901,78.44519107,GATTU IPPALAPALLY twd Urkonda Gate
1002,i0WglC8N,Bommarasipalle,Bommarasipalle,16.78204699,78.40229988,BOMMARASIPALLE twd Thalakondapalli
1003,2B2BaS3d,Ramreddipalle-Urkonda,Ramreddipalle-Urkonda,16.76341286,78.39157909,RAMREDDYPALLE twd Thalakondapalli
1004,NepBcvAq,Khanapur-Thalakondapally,Khanapur-Thalakondapally,16.855,78.464,KHANAPUR twd Issadan
1005,dCq8YCG2,Chinthalapally,Chinthalapally,16.84522933,78.49609096,CHINTHALAPALLY twd Amangal
1006,hQYYZWl5,Mgbs,Mgbs,17.37830099,78.4841655,MGBS BS
1007,ZGUfWDKx,Ashoka,Ashoka,17.28825457,78.77005489,ASHOKA COLLEGE twd Choutuppal
1008,EtHQ5KB7,Borollagudem,Borollagudem,17.27289701,78.81794807,BOROLLAGUDEM twd Choutuppal
1009,5o6U1JzN,Yellagiri,Yellagiri,17.2635002,78.83902788,YELLAGIRI twd Choutuppal
1010,ltdAGh7m,Lakkaram,Lakkaram,17.25620013,78.8885542,LAKKARAM GATE twd Suryapet
1011,UyS1mnyb,Lakkaram,Lakkaram,17.25615819,78.88650533,LAKKARAM GATE twd LB nagar
1012,KsWfGI4B,Yellagiri,Yellagiri,17.26323414,78.83861784,YELLAGIRI twd LB Nagar
1013,sj7vAEuA,Borollagudem,Borollagudem,17.27357061,78.815751,BORRALAGUDEM twd LB nagar
1014,uU1QWRWE,Ashoka,Ashoka,17.28819054,78.76999324,ASHOKA COLLEGE twd Hayathnagar
1015,CYcFRyW1,Patny,Patny,17.4431111,78.49888759,PATNY twd LB Nagar
1016,oGpujZ0X,Paryatak Bhavan,Paryatak Bhavan,17.43386555,78.45576704,PARYATAK Bhavan twd RGIA
1017,RhtakA8X,Putlibowli,Putlibowli,17.38194934,78.48180894,KOTI Putlibowli twd Ameerpet
1018,lDcRx4B5,Narayanamma College,Narayanamma College,17.40992225,78.39821488,NARAYANAMMA COLLEGE twd Gachibowli
1019,ehK6CGyE,Indira Nagar- Gachibowli,Indira Nagar- Gachibowli,17.44092329,78.36015969,INDIRA NAGAR twd Lingampally
1020,pFTI3DtD,Gulmohar Park Colony Bus Stop,Gulmohar Park Colony Bus Stop,17.47798674,78.31994098,GULMOHAR PARK twd Lingampally
1021,wb5eSLiO,Gulmohar Park Colony Bus Stop,Gulmohar Park Colony Bus Stop,17.47807053,78.3201636,GULMOHAR PARK twd Gachibowli
1022,vFMxoZue,Nampally Railway Station,Nampally Railway Station,17.39207631,78.47020536,NAMPALLY Railway Station twd Afzalgunj
1023,cMahUBUy,Kachiguda Railway Station,Kachiguda Railway Station,17.3900836,78.4990874,KACHIGUDA Station
1024,iLqH7CzM,Bandlaguda Bus Depot,Bandlaguda Bus Depot,17.365524,78.588888,BANDLAGUDA Bus Depot
1025,08b8x8vw,Indu Aranya Pallavi,Indu Aranya Pallavi,17.36652094,78.58266368,INDU ARANYA PALLAVI twd Nagole
1026,v3zhTesh,Mathuguda,Mathuguda,17.36722919,78.57949491,MATHUGUDA twd Uppal
1027,HD2fF5rU,Anand Nagar,Anand Nagar,17.36955636,78.57378256,ANAND Nagar twd Uppal
1028,KQKA2qfQ,Bandlaguda,Bandlaguda,17.37145045,78.56955914,BANDLAGUDA twd Uppal
1029,IWRD9yNc,Arunodaya Nagar Nagole,Arunodaya Nagar Nagole,17.37345151,78.5630849,ARUNODAYA NAGAR COLONY twd Nagole
1030,keq8UOJD,Sbi Colony,Sbi Colony,17.37215848,78.54343705,SBI Colony twd Nagole
1031,odJsjHRN,Commercial Tax Colony,Commercial Tax Colony,17.37307287,78.54762456,COMMERCIAL Tax Colony twd Nagol
1032,1SW9jqrD,Mohan Nagar,Mohan Nagar,17.37390856,78.55013108,MOHAN Nagar twd Nagol
1033,XcABgPn7,New Nagole,New Nagole,17.3750124,78.5534052,NEW Nagol twd Nagol
1034,lUAF2lZG,Nagole X Road,Nagole X Road,17.37648374,78.55879365,NAGOLE X Road twd Bandlaguda Depot
1035,b08KweJu,Arunodaya Nagar Nagole,Arunodaya Nagar Nagole,17.37346944,78.56309362,ARUNODAYA NAGAR COLONY twd Bandlaguda
1036,1dtzn5PT,Bandlaguda,Bandlaguda,17.37147347,78.56941338,BANDLAGUDA  twd  Bandlagida Depot
1037,qFwvd68S,Anand Nagar,Anand Nagar,17.36968565,78.57360806,ANAND NAGAR twd BandlagudaDepot
1038,F2TLE5hK,Mathuguda,Mathuguda,17.36746631,78.57917059,MATHUGUDA twd Depot
1039,aR45qptZ,Indu Aranya Pallavi,Indu Aranya Pallavi,17.36652093,78.58275019,INDU ARANYA PALLAVI twd Bandlaguda Depot
1040,LI0lmnt7,Tatianaram 1,Tatianaram 1,17.36697788,78.59792545,TATTIANNARAM twd R.K.Nagar
1041,wd4lb9jn,Kuntloor X Road,Kuntloor X Road,17.35418929,78.60818356,KUNTLOOR X ROAD twd Gowrelly X Road
1042,MVLFLC9u,Gowrelly X Road,Gowrelly X Road,17.35889729,78.61868307,GOURELLY X Road twd Gowrelly
1043,yEG6QfeW,Mile Stone,Mile Stone,17.37549074,78.63005161,SAIBABA Mandir twd Gowrelli
1044,qeAb3A4B,Quthubullapur,Quthubullapur,17.37634314,78.63980677,QUTHUBULLAPUR twd Timmaiguda
1045,yZ39Y49M,Thimmaiguda,Thimmaiguda,17.37454881,78.65299523,THIMMAGUDA twd Gowrelly
1046,iehFiKvC,Gowrelly X Road,Gowrelly X Road,17.37439524,78.67129326,GOWRELLY twd Tharamathipet
1047,ZAOvb4AP,Gowrelly X Road,Gowrelly X Road,17.37424169,78.67143277,GOWRELLY twd Bandlaguda
1048,E0jh4DAL,Thimmaiguda,Thimmaiguda,17.37440541,78.65301237,THIMMAIGUDA twd Bandlaguda
1049,g0AkPCCB,Quthubullapur,Quthubullapur,17.37628444,78.63979603,QUTUBULLAPUR twd Bandlaguda Depot
1050,fFGA0m6w,Saibaba Mandir,Saibaba Mandir,17.37520916,78.63011598,SAIBABA Mandir twd Qutbullahpur
1051,fDeLEGqd,Gowrelly X Road,Gowrelly X Road,17.35881274,78.61869246,GOURELLY X Road twd Bandlaguda depot
1052,CfyW9VGN,Kuntloor X Road,Kuntloor X Road,17.354,78.608,KUNTLOOR X ROAD twd Bandlaguda Depot
1053,dI3DavsK,Nagole X Road,Nagole X Road,17.37627432,78.55752837,NAGOLE X Road twd Dilsukhnagar
1054,aKvzfspC,Mohan Nagar,Mohan Nagar,17.37381144,78.54994603,MOHAN Nagar twd Dilsukhnagar
1055,bFryTLIT,Commercial Tax Colony,Commercial Tax Colony,17.37303319,78.54760846,COMMERCIAL Tax Colony twd Dilsukhnagar
1056,rhZ64HFF,Sbi Colony,Sbi Colony,17.37204264,78.54313463,SBI Colony twd Dilsukhnagar
1057,EEsrKphR,Rk Nagar-Marripalle,Rk Nagar-Marripalle,17.372,78.605,RK NAGAR twd Maaripally Village
1058,NUyS4TnK,Marripally,Marripally,17.382,78.607,MARRIPALLE Village
1059,ndWxoXmZ,Rk Nagar-Marripalle,Rk Nagar-Marripalle,17.38123232,78.60660441,RK NAGAR twd Bandlaguda Depot
1060,9FCp4dE3,Tatianaram 1,Tatianaram 1,17.367,78.598,THATTIANNARAM twd Bandlaguda Depot
1061,Ft61OdNw,New Nagole,New Nagole,17.37494492,78.55344219,NEW Nagol twd Dilsukhnagar
1062,5NY0wRTG,Kamineni Hospital,Kamineni Hospital,17.35308214,78.55591534,KAMINENI Hospital twd Mansoorabad
1063,HTWMhDFf,Mansoorabad,Mansoorabad,17.35270953,78.56267385,MANSOORABAD twd Bandlaguda
1064,Lv5arNUP,South End Park,South End Park,17.35691067,78.56649399,SOUTH END PARK twd GSI
1065,Ro4bP6Vw,Gsi Gate,Gsi Gate,17.36439105,78.56999159,G S I GATE
1066,dehrKCON,Gsi Gate,Gsi Gate,17.36615738,78.58379402,GSI Gate twd Bandlaguda
1067,VvpdOUmy,Mansoorabad,Mansoorabad,17.35267369,78.56267989,MANSOORABAD twd LB nagar
1068,hNm7YqLW,Mile Stone,Mile Stone,17.3248711,78.57187986,GOUTHAMINAGAR twd Vaidehi nagar
1069,TKLSocy1,Saheb Nagar Kalan,Saheb Nagar Kalan,17.32167298,78.57598901,SAHAB Nagar twd Injapur
1070,qWEcaCzN,Saheb Nagar Kalan,Saheb Nagar Kalan,17.32162112,78.57596755,SAHAB Nagar twd Raithubazar
1071,rGAllECF,Mile Stone,Mile Stone,17.32493246,78.57177459,GOUTHAMINAGAR twd Raithu Bazar
1072,iyA3ln0x,Birla Mandir,Birla Mandir,17.40603191,78.46715033,RBI Birlamandir twd JBS
1073,ByEltUQz,Secretariat Lic Building,Secretariat Lic Building,17.407964,78.473153,SECRETARIAT twd CBS
1074,PxxoVa2x,Ganesh Temple-Vanastalipuram,Ganesh Temple-Vanastalipuram,17.331417,78.569354,GANESH Temple twd BN Reddy
1075,Kg68JpZO,Red Tank,Red Tank,17.32904981,78.56902399,RED TANK twd BN reddy
1076,BNkntuC7,Govt Hospital-Bn Reddy Nagar,Govt Hospital-Bn Reddy Nagar,17.32932637,78.56588513,GOVT HOSPITAL twd BN Reddy
1077,JbHRqkel,Vaidehi Nagar,Vaidehi Nagar,17.32107885,78.56955171,VAIDEHI NAGAR twd Raithu Bazar
1078,v1fw17gY,Shiva Sindhu Public School,Shiva Sindhu Public School,17.32124534,78.57219636,SHIVASINDU twd Raithu bazar
1079,TI54pJ8G,Ig Mint,Ig Mint,17.47164288,78.6038407,IG MINT
1080,ufGWHO1K,Sp Nagar Ecil,Sp Nagar Ecil,17.46535803,78.56242199,SP NAGAR twd Lalapet
1081,XyqpxbUi,Moulali,Moulali,17.46238604,78.56166601,MOULALI twd Lalapet
1082,skkYyEjj,Indiranagar Moulali,Indiranagar Moulali,17.45772422,78.56499732,INDIRANGR twd Lalapet
1083,FLd8TACZ,Vasundara - Hb Colony,Vasundara - Hb Colony,17.4557463,78.56583684,VASUNDHARA Degree College twd MGBS
1084,zYZLtVcP,Play Ground-Hb Clny,Play Ground-Hb Clny,17.45229871,78.56551666,HB PLAYGROUND twd Lalapet
1085,2bepCN5S,Carbide Bus Stop,Carbide Bus Stop,17.45395687,78.56046472,CARBIDE twd Lalapet
1086,BJd97raA,Zts-Moulali,Zts-Moulali,17.45551864,78.5554567,ZTS TWS Tarnaka
1087,oeQatcpC,Industrial Estate,Industrial Estate,17.44814012,78.55092062,INDUSTRIAL ESTATE twd Lalapet
1088,13Iy1vCU,Lalapet,Lalapet,17.43735708,78.54413576,LALAPET twd Tarnaka
1089,xPL0SL5V,St.Anns-Tarnaka,St.Anns-Tarnaka,17.43046699,78.53494819,ST ANNS twd Tarnaka
1090,FJlBAIGJ,Tarnaka,Tarnaka,17.42754052,78.53203777,TARNAKA Temple twd MGBS
1091,HKswdTR3,Tarnaka,Tarnaka,17.4259403,78.53019029,TARNAKA RTC Hospital twd MGBS
1092,NRUyhunT,Manikeshwari Nagar,Manikeshwari Nagar,17.420442,78.524697,MANIKESHWARI NAGAR twd Koti
1093,vUCvIngb,Ladies Hostel-Osmania University,Ladies Hostel-Osmania University,17.41373294,78.52157336,LADIES HOSTEL OSMANIA UNIVERSITY twd Mgbs
1094,G9s1FKXK,Adikmet,Adikmet,17.40783627,78.51360619,ADIKMET twd Mgbs
1095,pZwR5xOb,Vidyanagar,Vidyanagar,17.4045714,78.51052884,VIDYANAGAR twd Cbs
1096,qlx7W2Rm,Nallakunta,Nallakunta,17.39884685,78.50595551,NALLAKUNTA Bus Stop twd Kachiguda
1097,5XYVRO5k,Fever Hospital,Fever Hospital,17.39542547,78.502475,FEVER Hospital twd Koti
1098,S4ZgJ4j0,Koti Maternity Hospital,Koti Maternity Hospital,17.38550191,78.48705098,KOTI MATERNITY HOSPITAL twd CBS
1099,QkB6ZBXo,Chaderghat,Chaderghat,17.38087829,78.49124187,CHADARGHAT twd Koti
1100,IFUW9ATI,Koti Maternity Hospital,Koti Maternity Hospital,17.38535101,78.48707117,KOTI MATERNITY HOSPITAL twd Ramkoti
1101,g7J1aoV9,Ramkoti,Ramkoti,17.39048552,78.48614707,RAMKOTI twd Tourist
1102,DxR2G5xI,Tourist Hotel,Tourist Hotel,17.38976435,78.49583114,TOURIST HOTEL twd Kachiguda
1103,lmNrF1fn,Barkatpura Pf Office,Barkatpura Pf Office,17.393438,78.49768057,BARKATPURA PF Office
1104,oqXwvTAD,Shankar Mutt,Shankar Mutt,17.40078772,78.50797242,SHANKAR MATT twd Bus Bhavan
1105,cnb9sj7L,Adikmet,Adikmet,17.40765711,78.51339698,ADIKMET twd Tarnaka
1106,F63cpsvc,Ladies Hostel-Osmania University,Ladies Hostel-Osmania University,17.4140858,78.52156531,LADIES HOSTAL OSMANIYA UNIVERSITY twd Tarnaka
1107,wU2QZX66,Manikeshwari Nagar,Manikeshwari Nagar,17.42071388,78.52467969,MANIKESHWARI NAGAR twd Tarnaka
1108,JhfnnEoI,Tarnaka,Tarnaka,17.42769648,78.53189483,TARNAKA Temple twd Lalapet
1109,RV7q8Yg5,St.Anns-Tarnaka,St.Anns-Tarnaka,17.43108915,78.53529721,ST.ANNS TARNAKA twd ECIL
1110,tOmVVbFa,Lalapet,Lalapet,17.43753365,78.54404893,LALAPET twd Moula Ali
1111,CaaGDLgb,Industrial Estate,Industrial Estate,17.4482244,78.55075867,INDUSTRIAL Estate twd Kushaiguda
1112,ra9Z5fxL,Zts,Zts,17.45586918,78.55626136,ZTS X Road twd Ecil
1113,ghqjvuBW,Carbide Bus Stop,Carbide Bus Stop,17.45422137,78.56029809,CARBIDE twd Ecil
1114,RWwq3iDL,Play Ground-Hb Clny,Play Ground-Hb Clny,17.45316655,78.56579157,HB Colony Play Ground twd Ecil
1115,wTYjikjv,Vasundara - Hb Colony,Vasundara - Hb Colony,17.45553406,78.56581272,VASUNDHARA Degree College twd ECIL
1116,URF7Laox,Indiranagar Moulali,Indiranagar Moulali,17.45797497,78.56483102,INDIRANGR Moulali twd Ecil
